Series Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Net bilateral aid flows from DAC donors, Canada (current US$)",48070000,45020000,41040000,77400000,112230000,97880000,180450000,167760000,141850000,160160000,267300000,294230000,338320000,349450000,496350000,611960000,528710000,475420000,648190000,593540000,657350000,746110000,825890000,848240000,1037260000,995670000,1052650000,1257680000,1580580000,1577630000,1687390000,1772520000,1704800000,1622200000,1432680000,1413810000,1368450000,1273980000,1234180000,1184950000,1177410000,1209440000,1510460000,1356640000,2010100000,2827110000,2531450000,3147010000,3363980000,3138270000,3924950000,4108310000,4026400000,3508940000,3277300000,2971050000,2659630000,..
"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64190000,76980000,80310000,116480000,100410000,78750000,76860000,66400000,57030000,62570000,70100000,71380000,..
"Net bilateral aid flows from DAC donors, Denmark (current US$)",660000,2090000,660000,600000,2200000,4520000,10480000,12460000,15840000,31240000,37470000,36380000,45970000,71670000,93260000,110800000,117090000,147040000,217140000,259570000,265930000,202640000,215010000,236410000,222640000,228440000,362200000,459010000,477710000,522330000,695030000,686310000,757130000,754510000,802710000,896120000,1060350000,1013570000,1016950000,1029540000,1030180000,1041440000,1044260000,1040150000,1204650000,1357130000,1467430000,1650160000,1827700000,1904270000,2108230000,2148510000,1921510000,2134530000,2130750000,1880430000,1653790000,..
"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",3510000,17140000,54750000,65890000,89900000,110310000,138410000,138500000,181140000,131210000,179880000,226770000,228510000,330270000,557600000,677320000,481250000,546030000,791940000,1159100000,1043420000,1416750000,1108460000,1124170000,1236440000,1318670000,1470100000,1690470000,2503840000,2416650000,2558160000,3473420000,4163710000,3875040000,4629380000,4918680000,5265610000,5189080000,5236610000,4999270000,4511880000,5530670000,5193850000,6528620000,8206610000,8606980000,9537360000,11201100000,12663930000,13003860000,12376060000,17023500000,17055380000,15648970000,16387890000,13556940000,16837460000,..
"Net bilateral aid flows from DAC donors, Finland (current US$)",..,..,..,..,..,..,..,..,..,..,1300000,3120000,7640000,13750000,14760000,27220000,28490000,26870000,22860000,42360000,65350000,78330000,86140000,92660000,107980000,127640000,187590000,262680000,379580000,435240000,497820000,585470000,421090000,242050000,213800000,220830000,215100000,199950000,208680000,241010000,216840000,224800000,252970000,310320000,401460000,596080000,454220000,583660000,691790000,790180000,837850000,838620000,794680000,822060000,937410000,697770000,638440000,..
"Net bilateral aid flows from DAC donors, France (current US$)",780400000,870000000,860200000,822500000,798900000,666800000,500800000,757300000,594900000,631800000,632100000,675500000,767210000,865350000,941500000,1173890000,1118320000,1103960000,1446360000,1823590000,2160260000,2312510000,2311210000,2217580000,2386780000,2375300000,3065110000,4003930000,4111320000,4436410000,5543570000,5687120000,6217410000,6060350000,6507040000,6310010000,5632570000,4675400000,4151940000,4028570000,3497430000,3173980000,4252920000,6040770000,6486910000,7015360000,7556530000,5824810000,6170540000,6620310000,7428590000,8476271000,7909660000,6779970000,6492850000,5138920000,5625050000,..
"Net bilateral aid flows from DAC donors, Germany (current US$)",229900000,317400000,349000000,397200000,427990000,451600000,370660000,433060000,443980000,434610000,449670000,516880000,586610000,776250000,1001410000,1148850000,1031690000,1013590000,1544880000,2183580000,2295400000,2221420000,2239500000,2075350000,1850830000,1960540000,2608570000,3058090000,3135700000,3146920000,4665180000,5215300000,5971780000,4814390000,4325020000,4972300000,4521540000,3595210000,3423290000,3212800000,2656920000,2841830000,3322560000,4076330000,3858950000,7424720000,7010220000,7924690000,9011310000,7052780000,7984240000,8706670000,8555590000,9424810000,11560900000,14061900000,19626390000,..
"Net bilateral aid flows from DAC donors, Greece (current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27740000,39290000,66930000,81440000,100980000,83090000,108790000,233420000,165970000,205830000,188970000,248580000,311230000,295840000,210840000,153290000,106870000,43510000,45920000,71790000,159030000,..
"Net bilateral aid flows from DAC donors, Iceland (current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Ireland (current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,1030000,870000,1370000,1710000,5220000,9510000,9740000,10340000,12220000,13960000,14630000,17220000,25290000,27340000,21910000,19130000,22910000,29650000,27920000,40540000,57560000,88060000,113850000,120370000,123350000,148580000,153430000,184410000,266980000,351910000,410570000,482080000,632040000,823480000,930350000,692990000,584960000,603410000,536130000,545450000,518780000,427490000,426880000,..
"Net bilateral aid flows from DAC donors, Italy (current US$)",86600000,84800000,53980000,103240000,63890000,90730000,75810000,104110000,130630000,111800000,72910000,138420000,54770000,117370000,-470000.5,57620000,77480000,33930000,21120000,21140000,82450000,170370000,306100000,445740000,619410000,774830000,1473830000,1865250000,2359370000,2069940000,2026120000,2089600000,2329210000,1818040000,1779580000,810920000,804160000,460940000,714610000,472570000,393490000,465130000,1011360000,1060830000,703340000,2249270000,1977830000,1289690000,1837400000,874740000,759950000,1696060000,623000000,866830000,1372320000,1751720000,2420690000,..
"Net bilateral aid flows from DAC donors, Japan (current US$)",83440000,92200000,84620000,134470000,115410000,235540000,234750000,345830000,307530000,341670000,373480000,433990000,480620000,764870000,880060000,849980000,752070000,897190000,1528570000,1963480000,2000740000,2250680000,2362900000,2418340000,2417610000,2547400000,3828590000,5112580000,6392730000,6742520000,6767200000,8829690000,8357160000,8005010000,9541060000,10380150000,8202040000,6544390000,8581500000,10450140000,9574880000,7383320000,6651740000,5898130000,5857590000,10378660000,7260390000,5767180000,6827360000,6171810000,7301670000,7188030000,6397040000,8512450000,6129160000,6156460000,7068680000,..
"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,2060000,5080000,12240000,31610000,45220000,60270000,60260000,71630000,123690000,112050000,125180000,131630000,132160000,159170000,190060000,243240000,332840000,462800000,375720000,490360000,540170000,582950000,902440000,989380000,1183180000,1309540000,1395720000,1468560000,1548440000,..
"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14840000,25670000,20530000,31590000,40330000,45020000,56760000,66420000,76810000,88910000,98680000,107760000,115120000,149450000,171130000,186190000,204670000,253280000,277920000,265840000,261870000,279510000,276560000,298540000,300280000,262560000,274780000,..
"Net bilateral aid flows from DAC donors, Netherlands (current US$)",29700000,35890000,46650000,16600000,32100000,45840000,..,75920000,96830000,104950000,154610000,152280000,192710000,229680000,302130000,364490000,494370000,642310000,787700000,1028030000,1224020000,1140310000,1061760000,809990000,877670000,761060000,1179150000,1417270000,1548880000,1507820000,1828740000,1756070000,1884470000,1784290000,1697140000,2249830000,2276640000,2134140000,2162190000,2162080000,2416940000,2272710000,2547180000,2932400000,2664210000,3682000000,4282030000,4643670000,5199050000,4797420000,4840560000,4336210000,3857420000,3646880000,4027090000,4162900000,3157500000,..
"Net bilateral aid flows from DAC donors, New Zealand (current US$)",..,..,..,..,..,..,..,..,..,..,10800000,13100000,16210000,19330000,29470000,50230000,43510000,41700000,44870000,53100000,52400000,50500000,49270000,47530000,43780000,42840000,60710000,66150000,93260000,76470000,80980000,81280000,74020000,73610000,85110000,97480000,101990000,112840000,98300000,101470000,85120000,84790000,92140000,129460000,159280000,223510000,202610000,246920000,277460000,225780000,271100000,329430000,361380000,350440000,409000000,358010000,357780000,..
"Net bilateral aid flows from DAC donors, Norway (current US$)",1170000,1300000,1260000,2420000,2770000,3690000,5110000,4180000,12510000,13390000,14620000,18140000,30530000,40530000,72940000,101950000,105910000,165200000,192060000,248640000,284240000,264980000,326320000,332220000,304390000,328210000,478840000,527410000,571710000,554980000,755580000,734230000,810790000,658750000,824060000,904240000,939420000,907100000,936900000,1003030000,931220000,922750000,1132750000,1449730000,1521560000,2024210000,2146680000,2882230000,3073670000,3159960000,3349310000,3561400000,3522500000,4315860000,3888910000,3306770000,3451220000,..
"Net bilateral aid flows from DAC donors, Poland (current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47890000,121840000,155650000,83930000,92000000,96770000,90650000,111510000,127050000,82280000,100120000,148990000,..
"Net bilateral aid flows from DAC donors, Portugal (current US$)",1080000,37800000,..,..,..,..,20670000,46400000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22300000,70000000,78360000,103310000,158380000,233300000,178210000,210090000,165270000,157120000,163130000,176400000,207460000,178690000,183470000,185910000,182510000,872720000,218120000,211030000,269760000,373050000,276310000,395850000,476940000,397100000,302500000,246040000,145960000,124430000,..
"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31430000,24730000,27600000,40820000,19700000,19940000,21430000,18950000,16180000,16380000,17200000,25690000,..
"Net bilateral aid flows from DAC donors, Slovenia (current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,14230000,17560000,21420000,24700000,21500000,18830000,19010000,19080000,20630000,20220000,25110000,27810000,..
"Net bilateral aid flows from DAC donors, Spain (current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,132000000,206000000,164000000,57000000,110000000,128600000,58600000,112800000,151220000,223920000,620250000,717680000,1027350000,886800000,824270000,772620000,846420000,765140000,839980000,823560000,700000000,1142700000,973250000,1075950000,1365110000,1855700000,2067370000,3301430000,4755520000,4435340000,3967230000,2278730000,985030000,964020000,465670000,442570000,2608020000,..
"Net bilateral aid flows from DAC donors, Sweden (current US$)",1000000,1520000,3130000,7160000,13690000,17110000,..,26090000,41670000,54850000,63060000,67660000,106720000,153080000,233590000,373170000,401350000,486030000,473030000,650740000,714110000,602870000,585350000,525580000,525850000,579740000,776670000,895270000,1033160000,1274690000,1376660000,1473570000,1759460000,1328090000,1350320000,1184090000,1394230000,1212710000,1041870000,1149760000,1243910000,1205880000,1274210000,1781660000,2084150000,2249810000,2846470000,2925260000,3139300000,3007430000,2928860000,3651040000,3637610000,3917890000,4342870000,4827420000,3451900000,..
"Net bilateral aid flows from DAC donors, Switzerland (current US$)",1700000,6500000,2200000,1920000,4650000,6340000,9870000,7280000,16370000,17650000,18370000,19360000,30580000,33510000,44720000,70550000,66980000,69190000,100490000,114840000,176300000,162820000,183810000,218160000,218230000,227590000,323270000,388260000,444370000,422920000,550490000,726910000,676920000,635200000,726670000,774850000,728000000,584650000,638660000,724000000,634740000,645380000,769500000,951350000,1195480000,1404410000,1253400000,1262740000,1549620000,1749920000,1711740000,2370240000,2453190000,2505330000,2778080000,2726210000,2772230000,..
"Net bilateral aid flows from DAC donors, Total (current US$)",4197470000,5156140000,5220030000,5573260000,5478790000,5842360000,5645660000,5946870000,5532510000,5352960000,5599940000,6249010000,6467490000,6983810000,8320630000,9847620000,9266820000,9812280000,13022280000,16414860000,17941120000,18550950000,18679100000,18842440000,20212530000,22410340000,26558070000,30433660000,34254380000,35061150000,41020110000,46683920000,47459530000,43143190000,45942350000,45671200000,44666200000,38940030000,41933420000,44142190000,42449360000,41788440000,47823950000,57472390000,64306420000,91319910000,86564270000,84315840000,99118050000,96247250000,1.02213E+11,1.11727E+11,1.05394E+11,1.08998E+11,1.11086E+11,1.07634E+11,1.19879E+11,..
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",316610000,418530000,383560000,360600000,451080000,437090000,472230000,442170000,373990000,345380000,398300000,479770000,477460000,425730000,490970000,555240000,577590000,547440000,850420000,1208080000,1316530000,1319440000,955370000,855350000,772730000,830720000,990310000,993290000,1414020000,1462010000,1473750000,1815540000,1697900000,1528950000,1770140000,1726650000,1806690000,1996180000,2145820000,2260840000,2712970000,2620670000,3517500000,3851350000,5369480000,8166490000,8734690000,5599360000,7320600000,7386550000,8014140000,8471570000,8660590000,10512940000,11226580000,11705450000,11514370000,..
"Net bilateral aid flows from DAC donors, United States (current US$)",2532000000,3155000000,3269000000,3507000000,3272000000,3430140000,3416800000,3137190000,2946840000,2726000000,2640000000,2866000000,2716000000,2344000000,2544000000,2936000000,2865000000,2919000000,3506000000,4083000000,4370000000,4319000000,4864000000,5566000000,6459000000,8182000000,7604000000,7154000000,6764000000,6826000000,8367000000,9396000000,7924000000,7491000000,7609000000,5821000000,7265000000,6295000000,7354800000,8166440000,8497100000,8701410000,11557410000,15151910000,16810780000,25561930000,21146430000,18876230000,23457630000,25182370000,25920230000,27293940000,25405180000,26363740000,27515190000,26653170000,28526560000,..
"Net capital account (BoP, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net change in interest arrears (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net domestic credit (current LCU),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net errors and omissions (BoP, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial account (BoP, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, bilateral (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, IBRD (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, IDA (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, IMF concessional (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, IMF nonconcessional (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, multilateral (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, others (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, RDB concessional (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, RDB nonconcessional (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net flows on external debt, long-term (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net flows on external debt, short-term (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
